"";"SCHOOLID";"SEX";"PPED";"REPEAT";"MSESC"
"6765";170208;0;1;0;-0,3
"6766";170208;0;1;0;-0,3
"6767";170208;0;1;0;-0,3
"6768";170208;1;0;0;-0,3
"6769";170208;1;0;0;-0,3
"6770";170208;1;0;0;-0,3
"6771";170208;1;0;0;-0,3
"6772";170208;1;0;0;-0,3
"6773";170208;1;0;0;-0,3
"6774";170208;1;0;0;-0,3
"6775";170208;1;1;0;-0,3
"6776";170208;1;1;0;-0,3
"6777";170208;1;1;0;-0,3
"6778";170310;0;0;0;NA
"6779";170310;0;0;0;NA
"6780";170310;0;0;0;NA
"6781";170310;0;0;1;NA
"6782";170310;1;0;0;NA
"6783";170310;1;0;0;NA
"6784";170310;1;0;0;NA
"6785";170310;1;0;0;NA
"6786";170310;1;0;0;NA
"6787";170310;1;0;0;NA
"6788";170310;1;0;0;NA
"6789";170310;1;0;0;NA
"6790";170310;1;0;1;NA
"6791";170311;0;0;0;0,02
"6792";170311;0;0;0;0,02
"6793";170311;0;0;0;0,02
"6794";170311;0;0;0;0,02
"6795";170311;0;0;0;0,02
"6796";170311;0;0;0;0,02
"6797";170311;0;0;0;0,02
"6798";170311;0;0;0;0,02
"6799";170311;0;0;0;0,02
"6800";170311;0;0;0;0,02
"6801";170311;0;0;1;0,02
"6802";170311;1;0;0;0,02
"6803";170311;1;0;0;0,02
"6804";170311;1;0;0;0,02
"6805";170311;1;0;0;0,02
"6806";170311;1;0;0;0,02
"6807";170311;1;0;0;0,02
"6808";170311;1;0;0;0,02
"6809";170311;1;0;0;0,02
"6810";170311;1;0;0;0,02
"6811";170311;1;0;0;0,02
"6812";170311;1;0;1;0,02
"6813";170311;1;1;0;0,02
"6814";170311;1;1;0;0,02
"6815";170311;1;1;0;0,02
"6816";170312;0;0;0;0,31
"6817";170312;0;0;0;0,31
"6818";170312;0;0;1;0,31
"6819";170312;1;0;0;0,31
"6820";170312;1;0;0;0,31
"6821";170312;1;0;0;0,31
"6822";170312;1;0;0;0,31
"6823";170312;1;0;0;0,31
"6824";170312;1;0;0;0,31
"6825";170313;0;0;0;-0,24
"6826";170313;0;0;0;-0,24
"6827";170313;0;0;0;-0,24
"6828";170313;0;0;0;-0,24
"6829";170313;0;0;0;-0,24
"6830";170313;0;0;0;-0,24
"6831";170313;0;0;1;-0,24
"6832";170313;0;1;0;-0,24
"6833";170313;0;1;0;-0,24
"6834";170313;0;1;0;-0,24
"6835";170313;0;1;0;-0,24
"6836";170313;0;1;0;-0,24
"6837";170313;0;1;0;-0,24
"6838";170313;0;1;0;-0,24
"6839";170313;0;1;0;-0,24
"6840";170313;0;1;0;-0,24
"6841";170313;1;0;0;-0,24
"6842";170313;1;0;0;-0,24
"6843";170313;1;0;0;-0,24
"6844";170313;1;0;0;-0,24
"6845";170313;1;0;0;-0,24
"6846";170313;1;0;0;-0,24
"6847";170313;1;0;1;-0,24
"6848";170313;1;1;0;-0,24
"6849";170313;1;1;0;-0,24
"6850";170313;1;1;0;-0,24
"6851";170313;1;1;0;-0,24
"6852";170314;0;0;0;0,07
"6853";170314;0;0;0;0,07
"6854";170314;0;0;0;0,07
"6855";170314;1;0;0;0,07
"6856";170314;1;0;0;0,07
"6857";170314;1;0;0;0,07
"6858";170314;1;0;0;0,07
"6859";170314;1;0;0;0,07
"6860";170314;1;0;0;0,07
"6861";170314;1;1;0;0,07
"6862";180101;0;1;0;0,64
"6863";180101;0;1;0;0,64
"6864";180101;0;1;0;0,64
"6865";180101;0;1;0;0,64
"6866";180101;0;1;0;0,64
"6867";180101;0;1;0;0,64
"6868";180101;0;1;0;0,64
"6869";180101;0;1;0;0,64
"6870";180101;0;1;0;0,64
"6871";180101;0;1;0;0,64
"6872";180101;0;1;0;0,64
"6873";180101;0;1;0;0,64
"6874";180101;0;1;0;0,64
"6875";180101;0;1;0;0,64
"6876";180101;0;1;0;0,64
"6877";180101;0;1;0;0,64
"6878";180101;0;1;0;0,64
"6879";180101;0;1;0;0,64
"6880";180101;0;1;0;0,64
"6881";180101;0;1;0;0,64
"6882";180101;0;1;0;0,64
"6883";180101;0;1;0;0,64
"6884";180101;0;1;0;0,64
"6885";180101;0;1;0;0,64
"6886";180101;0;1;0;0,64
"6887";180101;0;1;0;0,64
"6888";180101;0;1;0;0,64
"6889";180101;0;1;0;0,64
"6890";180101;0;1;0;0,64
"6891";180101;0;1;1;0,64
"6892";180101;1;1;0;0,64
"6893";180101;1;1;0;0,64
"6894";180102;0;1;0;-0,25
"6895";180102;0;1;0;-0,25
"6896";180102;0;1;0;-0,25
"6897";180102;0;1;0;-0,25
"6898";180102;0;1;0;-0,25
"6899";180102;0;1;0;-0,25
"6900";180102;0;1;0;-0,25
"6901";180102;0;1;0;-0,25
"6902";180102;0;1;0;-0,25
"6903";180102;0;1;0;-0,25
"6904";180102;0;1;0;-0,25
"6905";180102;0;1;0;-0,25
"6906";180102;0;1;0;-0,25
"6907";180102;0;1;0;-0,25
"6908";180102;0;1;0;-0,25
"6909";180102;0;1;0;-0,25
"6910";180102;0;1;0;-0,25
"6911";180102;1;1;0;-0,25
"6912";180102;1;1;0;-0,25
"6913";180102;1;1;0;-0,25
"6914";180102;1;1;0;-0,25
"6915";180102;1;1;0;-0,25
"6916";180102;1;1;0;-0,25
"6917";180102;1;1;0;-0,25
"6918";180102;1;1;0;-0,25
"6919";180102;1;1;0;-0,25
"6920";180102;1;1;0;-0,25
"6921";180102;1;1;0;-0,25
"6922";180102;1;1;0;-0,25
"6923";180102;1;1;0;-0,25
"6924";180102;1;1;0;-0,25
"6925";180102;1;1;0;-0,25
"6926";180102;1;1;0;-0,25
"6927";180102;1;1;1;-0,25
"6928";180103;0;0;0;NA
"6929";180103;0;1;0;NA
"6930";180103;0;1;0;NA
"6931";180103;0;1;0;NA
"6932";180103;0;1;0;NA
"6933";180103;0;1;0;NA
"6934";180103;0;1;0;NA
"6935";180103;0;1;0;NA
"6936";180103;0;1;0;NA
"6937";180103;0;1;0;NA
"6938";180103;0;1;1;NA
"6939";180103;1;1;0;NA
"6940";180103;1;1;0;NA
"6941";180103;1;1;0;NA
"6942";180103;1;1;0;NA
"6943";180103;1;1;0;NA
"6944";180103;1;1;0;NA
"6945";180103;1;1;0;NA
"6946";180103;1;1;1;NA
"6947";180103;1;1;1;NA
"6948";180104;0;0;0;0,16
"6949";180104;0;0;0;0,16
"6950";180104;0;0;0;0,16
"6951";180104;0;0;0;0,16
"6952";180104;0;0;0;0,16
"6953";180104;0;0;0;0,16
"6954";180104;0;0;0;0,16
"6955";180104;0;0;0;0,16
"6956";180104;0;1;0;0,16
"6957";180104;0;1;0;0,16
"6958";180104;1;0;0;0,16
"6959";180104;1;0;0;0,16
"6960";180104;1;0;0;0,16
"6961";180104;1;1;0;0,16
"6962";180104;1;1;0;0,16
"6963";180104;1;1;0;0,16
"6964";180104;1;1;0;0,16
"6965";180104;1;1;0;0,16
"6966";180104;1;1;0;0,16
"6967";180104;1;1;0;0,16
"6968";180104;1;1;0;0,16
"6969";180104;1;1;0;0,16
"6970";180104;1;1;0;0,16
"6971";180104;1;1;0;0,16
"6972";180105;0;0;0;0,19
"6973";180105;0;0;0;0,19
"6974";180105;0;0;0;0,19
"6975";180105;0;0;0;0,19
"6976";180105;0;1;0;0,19
"6977";180105;0;1;0;0,19
"6978";180105;0;1;0;0,19
"6979";180105;0;1;0;0,19
"6980";180105;0;1;0;0,19
"6981";180105;1;0;0;0,19
"6982";180105;1;0;0;0,19
"6983";180105;1;0;0;0,19
"6984";180105;1;0;0;0,19
"6985";180105;1;0;0;0,19
"6986";180105;1;0;0;0,19
"6987";180105;1;0;0;0,19
"6988";180105;1;1;0;0,19
"6989";180105;1;1;0;0,19
"6990";180106;0;0;0;1,27
"6991";180106;0;0;0;1,27
"6992";180106;0;0;0;1,27
"6993";180106;0;0;1;1,27
"6994";180106;0;0;1;1,27
"6995";180106;0;1;0;1,27
"6996";180106;0;1;0;1,27
"6997";180106;0;1;0;1,27
"6998";180106;0;1;0;1,27
"6999";180106;0;1;0;1,27
"7000";180106;1;0;0;1,27
"7001";180106;1;0;0;1,27
"7002";180106;1;0;0;1,27
"7003";180106;1;0;0;1,27
"7004";180106;1;0;1;1,27
"7005";180106;1;0;1;1,27
"7006";180106;1;1;0;1,27
"7007";180106;1;1;0;1,27
"7008";180106;1;1;0;1,27
"7009";180106;1;1;0;1,27
"7010";180106;1;1;0;1,27
"7011";180106;1;1;0;1,27
"7012";180106;1;1;0;1,27
"7013";180106;1;1;0;1,27
"7014";180106;1;1;1;1,27
"7015";180106;1;1;1;1,27
"7016";180107;0;1;0;0,38
"7017";180107;0;1;0;0,38
"7018";180107;0;1;0;0,38
"7019";180107;0;1;0;0,38
"7020";180107;0;1;0;0,38
"7021";180107;0;1;0;0,38
"7022";180107;0;1;0;0,38
"7023";180107;0;1;0;0,38
"7024";180107;1;0;0;0,38
"7025";180107;1;1;0;0,38
"7026";180107;1;1;0;0,38
"7027";180107;1;1;0;0,38
"7028";180107;1;1;0;0,38
"7029";180107;1;1;0;0,38
"7030";180107;1;1;0;0,38
"7031";180107;1;1;0;0,38
"7032";180107;1;1;0;0,38
"7033";180107;1;1;0;0,38
"7034";180107;1;1;0;0,38
"7035";180107;1;1;0;0,38
"7036";180107;1;1;0;0,38
"7037";180107;1;1;0;0,38
"7038";180107;1;1;0;0,38
"7039";180208;0;0;0;0,09
"7040";180208;0;1;0;0,09
"7041";180208;0;1;0;0,09
"7042";180208;0;1;0;0,09
"7043";180208;0;1;0;0,09
"7044";180208;0;1;0;0,09
"7045";180208;0;1;0;0,09
"7046";180208;0;1;0;0,09
"7047";180208;0;1;0;0,09
"7048";180208;0;1;0;0,09
"7049";180208;0;1;0;0,09
"7050";180208;0;1;0;0,09
"7051";180208;0;1;0;0,09
"7052";180208;0;1;0;0,09
"7053";180208;0;1;1;0,09
"7054";180208;1;0;0;0,09
"7055";180208;1;0;0;0,09
"7056";180208;1;1;0;0,09
"7057";180208;1;1;0;0,09
"7058";180208;1;1;0;0,09
"7059";180208;1;1;0;0,09
"7060";180208;1;1;0;0,09
"7061";180208;1;1;0;0,09
"7062";180208;1;1;0;0,09
"7063";180208;1;1;0;0,09
"7064";180208;1;1;0;0,09
"7065";180208;1;1;0;0,09
"7066";180208;1;1;0;0,09
"7067";180208;1;1;0;0,09
"7068";180208;1;1;0;0,09
"7069";180208;1;1;0;0,09
"7070";180208;1;1;0;0,09
"7071";180208;1;1;0;0,09
"7072";180208;1;1;1;0,09
"7073";180208;1;1;1;0,09
"7074";180210;0;0;0;0,79
"7075";180210;0;0;0;0,79
"7076";180210;0;0;0;0,79
"7077";180210;0;0;0;0,79
"7078";180210;0;1;0;0,79
"7079";180210;0;1;0;0,79
"7080";180210;0;1;0;0,79
"7081";180210;0;1;0;0,79
"7082";180210;0;1;0;0,79
"7083";180210;0;1;0;0,79
"7084";180210;0;1;0;0,79
"7085";180210;0;1;0;0,79
"7086";180210;0;1;0;0,79
"7087";180210;1;0;0;0,79
"7088";180210;1;0;0;0,79
"7089";180210;1;0;0;0,79
"7090";180210;1;1;0;0,79
"7091";180210;1;1;0;0,79
"7092";180210;1;1;0;0,79
"7093";180210;1;1;0;0,79
"7094";180210;1;1;0;0,79
"7095";180210;1;1;0;0,79
"7096";180210;1;1;0;0,79
"7097";180210;1;1;0;0,79
"7098";180210;1;1;0;0,79
"7099";180210;1;1;0;0,79
"7100";180210;1;1;0;0,79
"7101";180210;1;1;0;0,79
"7102";180210;1;1;0;0,79
"7103";180211;0;0;0;0,86
"7104";180211;0;0;0;0,86
"7105";180211;0;0;1;0,86
"7106";180211;0;1;0;0,86
"7107";180211;0;1;0;0,86
"7108";180211;0;1;0;0,86
"7109";180211;0;1;0;0,86
"7110";180211;0;1;0;0,86
"7111";180211;0;1;0;0,86
"7112";180211;0;1;0;0,86
"7113";180211;0;1;0;0,86
"7114";180211;1;0;0;0,86
"7115";180211;1;0;0;0,86
"7116";180211;1;0;0;0,86
"7117";180211;1;1;0;0,86
"7118";180211;1;1;0;0,86
"7119";180211;1;1;0;0,86
"7120";180211;1;1;0;0,86
"7121";180211;1;1;0;0,86
"7122";180211;1;1;0;0,86
"7123";180211;1;1;0;0,86
"7124";180211;1;1;0;0,86
"7125";180211;1;1;0;0,86
"7126";180211;1;1;1;0,86
"7127";180211;1;1;1;0,86
"7128";180211;1;1;1;0,86
"7129";180211;1;1;1;0,86
"7130";180212;0;0;0;NA
"7131";180212;0;1;0;NA
"7132";180212;0;1;0;NA
"7133";180212;0;1;0;NA
"7134";180212;0;1;0;NA
"7135";180212;0;1;0;NA
"7136";180212;0;1;0;NA
"7137";180212;0;1;0;NA
"7138";180212;1;0;0;NA
"7139";180212;1;0;0;NA
"7140";180212;1;0;0;NA
"7141";180212;1;0;0;NA
"7142";180212;1;1;0;NA
"7143";180212;1;1;0;NA
"7144";180212;1;1;0;NA
"7145";180212;1;1;0;NA
"7146";180212;1;1;0;NA
"7147";180212;1;1;0;NA
"7148";180212;1;1;0;NA
"7149";180212;1;1;0;NA
"7150";180212;1;1;0;NA
"7151";180212;1;1;0;NA
"7152";180212;1;1;0;NA
"7153";180212;1;1;0;NA
"7154";180212;1;1;0;NA
"7155";180212;1;1;0;NA
"7156";180212;1;1;0;NA
"7157";180212;1;1;0;NA
"7158";180212;1;1;0;NA
"7159";180212;1;1;0;NA
"7160";180212;1;1;0;NA
"7161";180212;1;1;0;NA
"7162";180212;1;1;0;NA
"7163";180212;1;1;0;NA
"7164";180212;1;1;0;NA
"7165";180212;1;1;0;NA
"7166";180212;1;1;0;NA
"7167";180212;1;1;0;NA
"7168";180212;1;1;1;NA
"7169";180213;0;0;0;0,13
"7170";180213;0;0;0;0,13
"7171";180213;0;0;0;0,13
"7172";180213;0;1;0;0,13
"7173";180213;0;1;0;0,13
"7174";180213;0;1;0;0,13
"7175";180213;0;1;0;0,13
"7176";180213;0;1;0;0,13
"7177";180213;1;0;0;0,13
"7178";180213;1;0;0;0,13
"7179";180213;1;0;0;0,13
"7180";180213;1;0;0;0,13
"7181";180213;1;0;0;0,13
"7182";180213;1;0;0;0,13
"7183";180213;1;1;0;0,13
"7184";180213;1;1;0;0,13
"7185";180213;1;1;0;0,13
"7186";180213;1;1;0;0,13
"7187";180213;1;1;0;0,13
"7188";180213;1;1;0;0,13
"7189";180213;1;1;0;0,13
"7190";180213;1;1;1;0,13
"7191";180213;1;1;1;0,13
"7192";180214;1;0;0;0,02
"7193";180214;1;0;0;0,02
"7194";180214;1;0;0;0,02
"7195";180214;1;0;0;0,02
"7196";180214;1;1;0;0,02
"7197";180214;1;1;0;0,02
"7198";180214;1;1;0;0,02
"7199";180214;1;1;0;0,02
"7200";180214;1;1;0;0,02
"7201";180214;1;1;0;0,02
"7202";180214;1;1;0;0,02
"7203";180214;1;1;0;0,02
"7204";180214;1;1;0;0,02
"7205";180214;1;1;0;0,02
"7206";180214;1;1;0;0,02
"7207";180214;1;1;0;0,02
"7208";180214;1;1;0;0,02
"7209";180214;1;1;0;0,02
"7210";180214;1;1;0;0,02
"7211";180214;1;1;0;0,02
"7212";180214;1;1;0;0,02
"7213";180214;1;1;0;0,02
"7214";180214;1;1;0;0,02
"7215";180214;1;1;0;0,02
"7216";180214;1;1;0;0,02
"7217";180214;1;1;0;0,02
"7218";180214;1;1;0;0,02
"7219";180214;1;1;0;0,02
"7220";180214;1;1;0;0,02
"7221";180214;1;1;0;0,02
"7222";180214;1;1;0;0,02
"7223";180214;1;1;0;0,02
"7224";180214;1;1;0;0,02
"7225";180214;1;1;1;0,02
"7226";180215;0;0;0;0,59
"7227";180215;0;0;1;0,59
"7228";180215;0;1;0;0,59
"7229";180215;0;1;0;0,59
"7230";180215;0;1;0;0,59
"7231";180215;0;1;0;0,59
"7232";180215;0;1;0;0,59
"7233";180215;0;1;0;0,59
"7234";180215;0;1;0;0,59
"7235";180215;0;1;0;0,59
"7236";180215;0;1;0;0,59
"7237";180215;0;1;0;0,59
"7238";180215;0;1;0;0,59
"7239";180215;0;1;0;0,59
"7240";180215;0;1;0;0,59
"7241";180215;0;1;0;0,59
"7242";180215;0;1;0;0,59
"7243";180215;0;1;0;0,59
"7244";180215;0;1;0;0,59
"7245";180215;0;1;0;0,59
"7246";180215;0;1;1;0,59
"7247";180215;0;1;1;0,59
"7248";180215;0;1;1;0,59
"7249";180215;1;0;0;0,59
"7250";180215;1;0;0;0,59
"7251";180215;1;1;0;0,59
"7252";180215;1;1;0;0,59
"7253";180215;1;1;0;0,59
"7254";180215;1;1;0;0,59
"7255";180215;1;1;0;0,59
"7256";180215;1;1;0;0,59
"7257";180215;1;1;0;0,59
"7258";180215;1;1;0;0,59
"7259";180215;1;1;0;0,59
"7260";180215;1;1;0;0,59
"7261";180215;1;1;1;0,59
"7262";180216;1;0;0;0,24
"7263";180216;1;0;0;0,24
"7264";180216;1;1;0;0,24
"7265";180216;1;1;0;0,24
"7266";180216;1;1;0;0,24
"7267";180216;1;1;0;0,24
"7268";180216;1;1;0;0,24
"7269";180216;1;1;0;0,24
"7270";180216;1;1;0;0,24
"7271";180216;1;1;0;0,24
"7272";180216;1;1;0;0,24
"7273";180216;1;1;0;0,24
"7274";180216;1;1;0;0,24
"7275";180216;1;1;0;0,24
"7276";180216;1;1;0;0,24
"7277";180216;1;1;0;0,24
"7278";180216;1;1;0;0,24
"7279";180216;1;1;0;0,24
"7280";180216;1;1;0;0,24
"7281";180216;1;1;0;0,24
"7282";180216;1;1;0;0,24
"7283";180216;1;1;0;0,24
"7284";180216;1;1;0;0,24
"7285";180216;1;1;0;0,24
"7286";180216;1;1;0;0,24
"7287";180216;1;1;0;0,24
"7288";180217;0;0;1;NA
"7289";180217;0;0;1;NA
"7290";180217;0;0;1;NA
"7291";180217;0;0;1;NA
"7292";180217;0;1;0;NA
"7293";180217;0;1;0;NA
"7294";180217;0;1;0;NA
"7295";180217;0;1;0;NA
"7296";180217;0;1;0;NA
"7297";180217;0;1;0;NA
"7298";180217;0;1;0;NA
"7299";180217;0;1;1;NA
"7300";180217;1;0;0;NA
"7301";180217;1;0;0;NA
"7302";180217;1;0;0;NA
"7303";180217;1;0;0;NA
"7304";180217;1;0;0;NA
"7305";180217;1;0;1;NA
"7306";180217;1;1;0;NA
"7307";180217;1;1;0;NA
"7308";180217;1;1;0;NA
"7309";180217;1;1;0;NA
"7310";180217;1;1;1;NA
"7311";180217;1;1;1;NA
"7312";180217;1;1;1;NA
"7313";180217;1;1;1;NA
"7314";180217;1;1;1;NA
"7315";180217;1;1;1;NA
"7316";180218;0;0;0;0,27
"7317";180218;0;0;0;0,27
"7318";180218;0;0;0;0,27
"7319";180218;0;0;0;0,27
"7320";180218;0;1;0;0,27
"7321";180218;0;1;0;0,27
"7322";180218;0;1;0;0,27
"7323";180218;0;1;0;0,27
"7324";180218;0;1;0;0,27
"7325";180218;0;1;0;0,27
"7326";180218;0;1;0;0,27
"7327";180218;0;1;0;0,27
"7328";180218;0;1;1;0,27
"7329";180218;1;0;0;0,27
"7330";180218;1;0;0;0,27
"7331";180218;1;0;0;0,27
"7332";180218;1;0;0;0,27
"7333";180218;1;1;0;0,27
"7334";180218;1;1;0;0,27
"7335";180218;1;1;0;0,27
"7336";180218;1;1;0;0,27
"7337";180218;1;1;0;0,27
"7338";180218;1;1;0;0,27
"7339";180218;1;1;1;0,27
"7340";180219;0;0;0;-0,24
"7341";180219;0;1;0;-0,24
"7342";180219;0;1;0;-0,24
"7343";180219;0;1;0;-0,24
"7344";180219;0;1;0;-0,24
"7345";180219;0;1;0;-0,24
"7346";180219;0;1;0;-0,24
"7347";180219;0;1;0;-0,24
"7348";180219;0;1;0;-0,24
"7349";180219;0;1;0;-0,24
"7350";180219;0;1;0;-0,24
"7351";180219;0;1;0;-0,24
"7352";180219;0;1;0;-0,24
"7353";180219;0;1;0;-0,24
"7354";180219;1;0;0;-0,24
"7355";180219;1;0;0;-0,24
"7356";180219;1;1;0;-0,24
"7357";180219;1;1;0;-0,24
"7358";180219;1;1;0;-0,24
"7359";180219;1;1;0;-0,24
"7360";180219;1;1;0;-0,24
"7361";180219;1;1;0;-0,24
"7362";180219;1;1;0;-0,24
"7363";180219;1;1;0;-0,24
"7364";180219;1;1;0;-0,24
"7365";180219;1;1;0;-0,24
"7366";180219;1;1;0;-0,24
"7367";180219;1;1;0;-0,24
"7368";180219;1;1;0;-0,24
"7369";180219;1;1;0;-0,24
"7370";180220;1;0;0;0,34
"7371";180220;1;1;0;0,34
"7372";180220;1;1;0;0,34
"7373";180220;1;1;0;0,34
"7374";180220;1;1;0;0,34
"7375";180220;1;1;0;0,34
"7376";180220;1;1;0;0,34
"7377";180220;1;1;0;0,34
"7378";180220;1;1;0;0,34
"7379";180220;1;1;0;0,34
"7380";180220;1;1;0;0,34
"7381";180220;1;1;0;0,34
"7382";180220;1;1;0;0,34
"7383";180220;1;1;0;0,34
"7384";180220;1;1;0;0,34
"7385";180220;1;1;0;0,34
"7386";180220;1;1;0;0,34
"7387";180220;1;1;0;0,34
"7388";180220;1;1;0;0,34
"7389";180220;1;1;0;0,34
"7390";180220;1;1;0;0,34
"7391";180220;1;1;0;0,34
"7392";180220;1;1;0;0,34
"7393";180220;1;1;0;0,34
"7394";180220;1;1;0;0,34
"7395";180220;1;1;0;0,34
"7396";180220;1;1;0;0,34
"7397";180220;1;1;0;0,34
"7398";180220;1;1;0;0,34
"7399";180220;1;1;0;0,34
"7400";180220;1;1;0;0,34
"7401";180220;1;1;0;0,34
"7402";180220;1;1;0;0,34
"7403";180220;1;1;0;0,34
"7404";180220;1;1;0;0,34
"7405";180220;1;1;0;0,34
"7406";180220;1;1;0;0,34
"7407";180220;1;1;0;0,34
"7408";180220;1;1;0;0,34
"7409";180220;1;1;0;0,34
"7410";180221;0;0;0;-0,11
"7411";180221;0;0;0;-0,11
"7412";180221;0;0;1;-0,11
"7413";180221;0;0;1;-0,11
"7414";180221;0;1;0;-0,11
"7415";180221;0;1;0;-0,11
"7416";180221;0;1;0;-0,11
"7417";180221;0;1;0;-0,11
"7418";180221;0;1;0;-0,11
"7419";180221;0;1;0;-0,11
"7420";180221;0;1;0;-0,11
"7421";180221;0;1;0;-0,11
"7422";180221;1;0;0;-0,11
"7423";180221;1;0;0;-0,11
"7424";180221;1;0;0;-0,11
"7425";180221;1;0;0;-0,11
"7426";180221;1;0;0;-0,11
"7427";180221;1;1;0;-0,11
"7428";180221;1;1;0;-0,11
"7429";180221;1;1;0;-0,11
"7430";180221;1;1;0;-0,11
"7431";180221;1;1;0;-0,11
"7432";180221;1;1;1;-0,11
"7433";180221;1;1;1;-0,11
"7434";180222;0;0;0;0,32
"7435";180222;0;0;0;0,32
"7436";180222;0;0;0;0,32
"7437";180222;0;0;0;0,32
"7438";180222;0;0;0;0,32
"7439";180222;0;0;0;0,32
"7440";180222;0;1;0;0,32
"7441";180222;1;0;0;0,32
"7442";180222;1;0;0;0,32
"7443";180222;1;0;0;0,32
"7444";180222;1;0;0;0,32
"7445";180222;1;0;0;0,32
"7446";180222;1;0;0;0,32
"7447";180222;1;0;0;0,32
"7448";180222;1;0;0;0,32
"7449";180222;1;0;0;0,32
"7450";180222;1;0;0;0,32
"7451";180222;1;0;0;0,32
"7452";180222;1;0;1;0,32
"7453";180222;1;0;1;0,32
"7454";180222;1;1;0;0,32
"7455";180222;1;1;0;0,32
"7456";180222;1;1;1;0,32
"7457";180223;0;0;0;0,04
"7458";180223;0;0;0;0,04
"7459";180223;0;0;0;0,04
"7460";180223;0;0;0;0,04
"7461";180223;0;0;0;0,04
"7462";180223;0;0;0;0,04
"7463";180223;0;0;0;0,04
"7464";180223;0;0;0;0,04
"7465";180223;0;0;0;0,04
"7466";180223;0;0;0;0,04
"7467";180223;0;0;0;0,04
"7468";180223;0;0;1;0,04
"7469";180223;0;0;1;0,04
"7470";180223;0;0;1;0,04
"7471";180223;0;1;0;0,04
"7472";180223;0;1;0;0,04
"7473";180223;0;1;0;0,04
"7474";180223;0;1;0;0,04
"7475";180223;1;0;0;0,04
"7476";180223;1;0;0;0,04
"7477";180223;1;0;0;0,04
"7478";180223;1;0;1;0,04
"7479";180223;1;0;1;0,04
"7480";180223;1;1;0;0,04
"7481";180223;1;1;0;0,04
"7482";180223;1;1;0;0,04
"7483";180223;1;1;0;0,04
"7484";180223;1;1;1;0,04
"7485";180224;0;0;0;0,53
"7486";180224;0;0;0;0,53
"7487";180224;0;0;0;0,53
"7488";180224;0;0;0;0,53
"7489";180224;0;0;0;0,53
"7490";180224;0;0;0;0,53
"7491";180224;0;0;0;0,53
"7492";180224;0;0;0;0,53
"7493";180224;0;1;0;0,53
"7494";180224;0;1;0;0,53
"7495";180224;0;1;0;0,53
"7496";180224;0;1;0;0,53
"7497";180224;1;0;0;0,53
"7498";180224;1;0;0;0,53
"7499";180224;1;0;0;0,53
"7500";180224;1;0;0;0,53
"7501";180224;1;0;0;0,53
"7502";180224;1;1;0;0,53
"7503";180224;1;1;1;0,53
"7504";180225;0;1;0;0,44
"7505";180225;0;1;0;0,44
"7506";180225;0;1;0;0,44
"7507";180225;0;1;0;0,44
"7508";180225;0;1;0;0,44
"7509";180225;0;1;0;0,44
"7510";180225;0;1;0;0,44
"7511";180225;0;1;0;0,44
"7512";180225;0;1;0;0,44
"7513";180225;0;1;0;0,44
"7514";180225;0;1;0;0,44
"7515";180225;1;0;0;0,44
"7516";180225;1;0;0;0,44
"7517";180225;1;0;0;0,44
"7518";180225;1;1;0;0,44
"7519";180225;1;1;0;0,44
"7520";180225;1;1;0;0,44
"7521";180225;1;1;0;0,44
"7522";180225;1;1;0;0,44
"7523";180225;1;1;0;0,44
"7524";180225;1;1;0;0,44
"7525";180225;1;1;0;0,44
"7526";180225;1;1;0;0,44
"7527";180225;1;1;0;0,44
"7528";180225;1;1;0;0,44
"7529";180225;1;1;0;0,44
"7530";180225;1;1;0;0,44
"7531";180225;1;1;0;0,44
"7532";180225;1;1;1;0,44
"7533";180326;0;1;0;0,35
"7534";180326;0;1;0;0,35
"7535";180326;0;1;0;0,35
"7536";180326;0;1;0;0,35
"7537";180326;0;1;0;0,35
"7538";180326;0;1;0;0,35
"7539";180326;0;1;0;0,35
"7540";180326;0;1;0;0,35
"7541";180326;0;1;0;0,35
"7542";180326;0;1;0;0,35
"7543";180326;0;1;0;0,35
"7544";180326;0;1;0;0,35
"7545";180326;0;1;0;0,35
"7546";180326;0;1;1;0,35
"7547";180326;1;0;0;0,35
"7548";180326;1;0;0;0,35
"7549";180326;1;0;1;0,35
"7550";180326;1;0;1;0,35
"7551";180326;1;1;0;0,35
"7552";180326;1;1;0;0,35
"7553";180326;1;1;0;0,35
"7554";180326;1;1;0;0,35
"7555";180326;1;1;0;0,35
"7556";180326;1;1;0;0,35
"7557";180326;1;1;0;0,35
"7558";180326;1;1;0;0,35
"7559";180326;1;1;0;0,35
"7560";180326;1;1;0;0,35
"7561";180326;1;1;1;0,35
"7562";180326;1;1;1;0,35
"7563";180326;1;1;1;0,35
"7564";180326;1;1;1;0,35
"7565";180326;1;1;1;0,35
"7566";180326;1;1;1;0,35
"7567";180327;0;0;0;-0,1
"7568";180327;0;0;0;-0,1
"7569";180327;0;1;0;-0,1
"7570";180327;0;1;0;-0,1
"7571";180327;0;1;0;-0,1
"7572";180327;0;1;0;-0,1
"7573";180327;0;1;0;-0,1
"7574";180327;0;1;0;-0,1
"7575";180327;0;1;0;-0,1
"7576";180327;0;1;0;-0,1
"7577";180327;0;1;0;-0,1
"7578";180327;0;1;0;-0,1
"7579";180327;0;1;0;-0,1
"7580";180327;0;1;0;-0,1
"7581";180327;0;1;0;-0,1
"7582";180327;0;1;0;-0,1
